FIRST,LAST,NICKNAME,URL
Michal,Martinek,,http://ufcstats.com/fighter-details/9acf42aebe9bb895
Rainy,Martinez,,http://ufcstats.com/fighter-details/577ec7e108b94be3
Roque,Martinez,,http://ufcstats.com/fighter-details/2c5a0b8317f8f27a
Adriano,Martins,,http://ufcstats.com/fighter-details/7dcf06c1967801c1
Bristol,Marunde,,http://ufcstats.com/fighter-details/a17322f99ddfd8e9
Shoji,Maruyama,,http://ufcstats.com/fighter-details/c046100aea0dba9a
Jameel,Massouh,,http://ufcstats.com/fighter-details/883922e5cd6d8473
Daijiro,Matsui,,http://ufcstats.com/fighter-details/cd42bbe8887bba90
Toki,Matsui,,http://ufcstats.com/fighter-details/56cc76c55cee8410
Koichiro,Matsumoto,,http://ufcstats.com/fighter-details/2fb6f197d1fbc779
Jean,Matsumoto,,http://ufcstats.com/fighter-details/ffd3224638c01b57
Koyomi,Matsushima,,http://ufcstats.com/fighter-details/5ad226da6c74a48e
Naoki,Matsushita,,http://ufcstats.com/fighter-details/990060b2a68a7b82
AJ,Matthews,,http://ufcstats.com/fighter-details/18e4f61f16f458c6
John,Matua,,http://ufcstats.com/fighter-details/c933d423ebdbbbdb
Francesco,Maturi,,http://ufcstats.com/fighter-details/d3b5ad3b15a64a18
Nick,Maximov,,http://ufcstats.com/fighter-details/12585614e0ed2626
Jeremy,May,,http://ufcstats.com/fighter-details/c32fdfe75cda5b22
Gray,Maynard,,http://ufcstats.com/fighter-details/7d96bc577e5178b2
Francesco,Mazzeo,,http://ufcstats.com/fighter-details/7b3c13fe33556a21
Scott,McAfee,,http://ufcstats.com/fighter-details/7e7d81bf162a5ec1
Bobby,McAndrews,,http://ufcstats.com/fighter-details/ef6f45095119d416
Michael,McBride,,http://ufcstats.com/fighter-details/443f60bec7c3c3d5
Sean,McCorkle,,http://ufcstats.com/fighter-details/008dc37cca279def
Scott,McDonald,,http://ufcstats.com/fighter-details/08ae3100bf2100ed
Josh,McDonald,,http://ufcstats.com/fighter-details/b507a76087e3ed9f
Miles,McDonald,,http://ufcstats.com/fighter-details/a3f8356ace5e3eb5
Justin,McElfresh,,http://ufcstats.com/fighter-details/49c29e57d4e2be6f
Liam,McGeary,,http://ufcstats.com/fighter-details/e4e0993befecdaf8
Ryan,McGivern,,http://ufcstats.com/fighter-details/856ec65948b7d234
Jack,McGlaughlin,,http://ufcstats.com/fighter-details/237187ed9f419285
Greg,McIntyre,,http://ufcstats.com/fighter-details/00a905a4a4a2b071
Tim,McKenzie,,http://ufcstats.com/fighter-details/9ca265dfe8323db3
Cody,McKenzie,,http://ufcstats.com/fighter-details/7be63795363029e8
Brian,McLaughlin,,http://ufcstats.com/fighter-details/6488729da7ac1c79
Jason,McLean,,http://ufcstats.com/fighter-details/8336d7a85ce45481
Sara,McMann,,http://ufcstats.com/fighter-details/7be74a12d7352df2
Charles,McTorry,,http://ufcstats.com/fighter-details/acd8a53f7c0ce85e
Yancy,Medeiros,,http://ufcstats.com/fighter-details/813550bc53b15fb0
MarQuel,Mederos,,http://ufcstats.com/fighter-details/e2be0c1a9b886d92
Jason,Medina,,http://ufcstats.com/fighter-details/f53fb9d9e57cc38e
Sanford Alton,Meeks,,http://ufcstats.com/fighter-details/27c59ac201539d10
Frank,Megallon,,http://ufcstats.com/fighter-details/c0a93b52096b7682
Miika,Mehmet,,http://ufcstats.com/fighter-details/41dca66f9dadfc86
Bryce,Mejia,,http://ufcstats.com/fighter-details/6eae26c44e505775
Brian,Melancon,,http://ufcstats.com/fighter-details/eee7dafac7d672b5
Marcelo,Mello,,http://ufcstats.com/fighter-details/672ef06fd9f41f7d
Fabio,Mello,,http://ufcstats.com/fighter-details/8a028648f3f0761d
Vanessa,Melo,,http://ufcstats.com/fighter-details/9b7dfb3b7d99926a
Eddie,Mendez,,http://ufcstats.com/fighter-details/49e49b54e5901d0d
Luis,Mendoza,,http://ufcstats.com/fighter-details/28200bc87367614f
Pietro,Menga,,http://ufcstats.com/fighter-details/869d68b5383131fd
Buck,Meredith,,http://ufcstats.com/fighter-details/36120738148f203f
Adam,Meredith,,http://ufcstats.com/fighter-details/c1135a6892e916db
Nick,Meregali,,http://ufcstats.com/fighter-details/2f6dc878d653c442
Joe,Merritt,,http://ufcstats.com/fighter-details/e82d5f54daa85a7e
Jeremiah,Metcalf,,http://ufcstats.com/fighter-details/5bdcbd8dd681a257
Yaotzin,Meza,,http://ufcstats.com/fighter-details/3623bd267a2eef2e
Guy,Mezger,,http://ufcstats.com/fighter-details/946f341df6472ee0
Brandon,Michaels,,http://ufcstats.com/fighter-details/f5e4ce11afbdfb61
Chris,Mickle,,http://ufcstats.com/fighter-details/f903967fd320da38
Zachary,Micklewright,,http://ufcstats.com/fighter-details/a36a14985a57a1c6
Keith,Mielke,,http://ufcstats.com/fighter-details/f62850b3c7480db9
Chris,Mierzwiak,,http://ufcstats.com/fighter-details/2b284840ca89876a
Bojan,Mihajlovic,,http://ufcstats.com/fighter-details/d6285cba1d1052e0
Phillip,Miller,,http://ufcstats.com/fighter-details/18aecaf50f52e4c3
Dan,Miller,,http://ufcstats.com/fighter-details/d0c29452d3272603
Eddy,Millis,,http://ufcstats.com/fighter-details/f2c934689243fe4e
Vitaly,Minakov,,http://ufcstats.com/fighter-details/56c975c4a2b357a5
Darrick,Minner,,http://ufcstats.com/fighter-details/34e516ab361afb1c
Mike,Minniger,,http://ufcstats.com/fighter-details/c8aa3541bec4042e
Stipe,Miocic,,http://ufcstats.com/fighter-details/d28dee5c705991df
Frank,Mir,,http://ufcstats.com/fighter-details/1ff9589f9065a9ed
Juan,Miranda,,http://ufcstats.com/fighter-details/be8ad887e4d674b0
Mario,Miranda,,http://ufcstats.com/fighter-details/df2bf09c99594848
Dokonjonosuke,Mishima,,http://ufcstats.com/fighter-details/b14a68c533f4a4aa
Felix Lee,Mitchell,,http://ufcstats.com/fighter-details/6cbb7661c3258617
Brad,Mitchell,,http://ufcstats.com/fighter-details/7263e0dc082adc87
Clay,Mitchell,,http://ufcstats.com/fighter-details/3d960455f880bb25
Terrence,Mitchell,,http://ufcstats.com/fighter-details/f3ca6908f78efebe
Roman,Mitichyan,,http://ufcstats.com/fighter-details/2961be02cfb0d2c1
Matt,Mitrione,,http://ufcstats.com/fighter-details/ba280572acfba13f
Eiji,Mitsuoka,,http://ufcstats.com/fighter-details/2b4faacc16d66898
Hiromitsu,Miura,,http://ufcstats.com/fighter-details/509697e08673d2e5
Jonathan ,Mix,,http://ufcstats.com/fighter-details/f64e4ecd214c6378
Tomoya,Miyashita,,http://ufcstats.com/fighter-details/c9885b1b7c7055a0
Kazuyuki,Miyata,,http://ufcstats.com/fighter-details/af70d268e5352186
Motoki,Miyazawa,,http://ufcstats.com/fighter-details/9649d75defe0dedb
Takeya,Mizugaki,,http://ufcstats.com/fighter-details/48e093ea1f43a053
,Mizuki,,http://ufcstats.com/fighter-details/43a59ce3bb40449e
Tatsuya,Mizuno,,http://ufcstats.com/fighter-details/478c8706bdb92440
Bronson,Mohika,,http://ufcstats.com/fighter-details/65239fccecd03404
Nate,Mohr,,http://ufcstats.com/fighter-details/04c15b52c3cc1cab
Renato,Moicano,,http://ufcstats.com/fighter-details/b6452706b373eea1
Thiago,Moises,,http://ufcstats.com/fighter-details/d945aae53e3e54e6
Suman,Mokhtarian,,http://ufcstats.com/fighter-details/192520689012c7e4
Dan,Molina,,http://ufcstats.com/fighter-details/606136dee6f6ecea
Rudyard,Moncayo,,http://ufcstats.com/fighter-details/02d276b7d62b3472
Hidetaka,Monma,,http://ufcstats.com/fighter-details/a8e133139286df84
Andrew,Montanez,,http://ufcstats.com/fighter-details/72c9c2eadfc3277e
Nicco,Montano,,http://ufcstats.com/fighter-details/1de9ad94de18eeaf
Todd,Moore,,http://ufcstats.com/fighter-details/e31502e3f79d00c5
Nate,Moore,,http://ufcstats.com/fighter-details/518e5202a91980d4
Dustin,Moore,,http://ufcstats.com/fighter-details/831de97afe326478
Taylor,Moore,,http://ufcstats.com/fighter-details/26927dab41dbd5fc
Sheymon,Moraes,,http://ufcstats.com/fighter-details/0d62719b1dcf7c40
John,Moraga,,http://ufcstats.com/fighter-details/92437c6775b3f7d1
Joseph,Morales,,http://ufcstats.com/fighter-details/2fe9032955c2e013
Michael,Morales,,http://ufcstats.com/fighter-details/c32aeb1a59e6272d
Christian,Morecraft,,http://ufcstats.com/fighter-details/80779d7441af1b52
Joe,Moreira,,http://ufcstats.com/fighter-details/df85d6ec3493d120
Gisele,Moreira,,http://ufcstats.com/fighter-details/6a125ba3ec37e27e
Sergey,Morozov,,http://ufcstats.com/fighter-details/2f6a993c7f547c13
Brad,Morris,,http://ufcstats.com/fighter-details/6803d4d6908354ac
Scott,Morris,,http://ufcstats.com/fighter-details/be9d259be012e8a4
Jack,Morrison,,http://ufcstats.com/fighter-details/38fccd44d669bb2f
Miki,Motono,,http://ufcstats.com/fighter-details/a5fa51a81d0c5ed9
Juan,Mott,,http://ufcstats.com/fighter-details/5da4e8dc02e50ac0
Flavio Luiz,Moura,,http://ufcstats.com/fighter-details/ab35634d1a8c7a11
Gegard,Mousasi,,http://ufcstats.com/fighter-details/232c582f29f8f65e
Kris,Moutinho,,http://ufcstats.com/fighter-details/9c27f3217891f3f0
Jamie,Moyle,,http://ufcstats.com/fighter-details/882d62561063a927
Askar,Mozharov,,http://ufcstats.com/fighter-details/e92901944ce91909
Garrett,Mueller,,http://ufcstats.com/fighter-details/d0c325dfefdde31f
Fazlo,Mulabitinovic,,http://ufcstats.com/fighter-details/2252b2c892397f0d
Quinn,Mulhern,,http://ufcstats.com/fighter-details/16af2d5a6f28bee2
James,Mulheron,,http://ufcstats.com/fighter-details/8d5350fa18b79e9a
Jamie,Mullarkey,,http://ufcstats.com/fighter-details/af9f42e6894047fc
Jim,Mullen,,http://ufcstats.com/fighter-details/1a49e0670dfaca31
Alexander,Munoz,,http://ufcstats.com/fighter-details/f8f1ec513bcfef43
Makhmud,Muradov,,http://ufcstats.com/fighter-details/ea7e5bc78d9de658
Kazunari,Murakami,,http://ufcstats.com/fighter-details/cfbccfed4e4796fe
Ryuichi,Murata,,http://ufcstats.com/fighter-details/e3a6c6d6d0ac0815
Kanako,Murata,,http://ufcstats.com/fighter-details/e0b0cf71e0d69dd0
Ailiya,Muratbek,,http://ufcstats.com/fighter-details/9b6dcc335ad03696
Vince,Murdock,,http://ufcstats.com/fighter-details/4b90384d7c3519b8
Samandar,Murodov,,http://ufcstats.com/fighter-details/6f4d199c0adc06f5
Tom,Murphy,,http://ufcstats.com/fighter-details/62918a2118de08b2
Ian,Murphy,,http://ufcstats.com/fighter-details/de25520d54eab12d
Patrick,Murphy,,http://ufcstats.com/fighter-details/eca7e064746c161a
Khalid,Murtazaliev,,http://ufcstats.com/fighter-details/231cae8b77fbbcc1
Andre,Mussi,,http://ufcstats.com/fighter-details/d0d43cb9b14f231c
Max,Mustaki,,http://ufcstats.com/fighter-details/f4c40f8a64d3151d
Fiona,Muxlow,,http://ufcstats.com/fighter-details/062e57ca1a3c95a8
Ho Bae,Myeon,,http://ufcstats.com/fighter-details/2719f300b0439039
Katsuhiko,Nagata,,http://ufcstats.com/fighter-details/d5ae8074631762fc
Yuji,Nagata,,http://ufcstats.com/fighter-details/e49c2db95e572dc8
Greg,Nagy,,http://ufcstats.com/fighter-details/342422bb6ced1e8d
Logan,Nail,,http://ufcstats.com/fighter-details/47e0b5833e6bc91a
Yukiya,Naito,,http://ufcstats.com/fighter-details/7be328bb3c2ea22e
Andrews,Nakahara,,http://ufcstats.com/fighter-details/7a9ca95a92d7b64c
Rin,Nakai,,http://ufcstats.com/fighter-details/f9ae6914f604aa9f
Daisuke,Nakamura,,http://ufcstats.com/fighter-details/a196332ee4aa8a82
Yusaku,Nakamura,,http://ufcstats.com/fighter-details/03e8df49c4a059ba
Jutaro,Nakao,,http://ufcstats.com/fighter-details/95eb112a85601a0a
Tyson,Nam,,http://ufcstats.com/fighter-details/6e00cfffd54653c4
Yasuhito,Namekawa,,http://ufcstats.com/fighter-details/6083f497c22cc075
Bobby,Nash,,http://ufcstats.com/fighter-details/7dfb56f24fe5ddea
Reza,Nasri,,http://ufcstats.com/fighter-details/d41937647eae9a34
Nasrudin,Nasrudinov,,http://ufcstats.com/fighter-details/769fa803bf9d2e3b
Pawel,Nastula,,http://ufcstats.com/fighter-details/154a6b3ffae264cd
Ismail,Naurdiev,,http://ufcstats.com/fighter-details/6a96ad1bc34fb113
Danny,Navarro,,http://ufcstats.com/fighter-details/618f72750ec50b05
Josh,Neal,,http://ufcstats.com/fighter-details/0b534765dca35e71
Nicolae,Negumereanu,,http://ufcstats.com/fighter-details/8c57c7b8c3bab0eb
Lissette,Neri,,http://ufcstats.com/fighter-details/f4db63258ecf0613
Antonio Braga,Neto,,http://ufcstats.com/fighter-details/fae67903c4fe636b
Journey,Newson,,http://ufcstats.com/fighter-details/78f485f851891d68
Jeff,Newton,,http://ufcstats.com/fighter-details/94609dd91731d428
Bo,Nickal,,http://ufcstats.com/fighter-details/35673bf5204524ee
Mike,Nickels,,http://ufcstats.com/fighter-details/330ec26453c44a59
Matheus,Nicolau,,http://ufcstats.com/fighter-details/1a31ef98efce7a79
Ramsey,Nijem,,http://ufcstats.com/fighter-details/22aa91e402d0fe1f
Hans,Nijman,,http://ufcstats.com/fighter-details/4956f60b7fa57c1a
Fedor,Nikolov,,http://ufcstats.com/fighter-details/346f789951e85f3f
Jack,Nilson,,http://ufcstats.com/fighter-details/53e533db1b8e9712
Mats,Nilsson,,http://ufcstats.com/fighter-details/a9bcf8717dd12532
Soichi,Nishida,,http://ufcstats.com/fighter-details/6810d8d2dd557cf9
Yosuke,Nishijima,,http://ufcstats.com/fighter-details/5cde96e0a1a1fffe
Yamato,Nishikawa,,http://ufcstats.com/fighter-details/7beecbe0a08cf002
Kyle,Noblitt,,http://ufcstats.com/fighter-details/4acf03bdec2025d7
Kyle,Noke,,http://ufcstats.com/fighter-details/7339d340aa2889cb
Nick,Nolte,,http://ufcstats.com/fighter-details/d665de9b4da87c22
Shohei,Nose,,http://ufcstats.com/fighter-details/6b0e83b094f816ac
Jonatas,Novaes,,http://ufcstats.com/fighter-details/9e8e5c529057fe60
Nina,Nunes,,http://ufcstats.com/fighter-details/d343df8ba11f4c4e
Istela,Nunes,,http://ufcstats.com/fighter-details/efc67b07eed39794
Diyar,Nurgozhay,,http://ufcstats.com/fighter-details/709fadb644ee3f51
Said,Nurmagomedov,,http://ufcstats.com/fighter-details/0fd5f4b838e890cc
Abubakar,Nurmagomedov,,http://ufcstats.com/fighter-details/029e1293e609fd74
Umar,Nurmagomedov,,http://ufcstats.com/fighter-details/2b6fc1c02736833d
Sean,O'Haire,,http://ufcstats.com/fighter-details/46effbd1135423c5
Jeremiah,O'Neal,,http://ufcstats.com/fighter-details/338fda4ec7034c5d
Takahiro,Oba,,http://ufcstats.com/fighter-details/7139cd2ae4bf6a29
Nobuhiro,Obiya,,http://ufcstats.com/fighter-details/6e3282d57d2467a0
Christian,Ocon,,http://ufcstats.com/fighter-details/2d6d6ffe5a446ea2
Naoya,Ogawa,,http://ufcstats.com/fighter-details/4b2390cfaceb91d8
Michiyoshi,Ohara,,http://ufcstats.com/fighter-details/6a8a06b542e1516d
Koji,Oishi,,http://ufcstats.com/fighter-details/01daf32100ed7517
Kazuki,Okubo,,http://ufcstats.com/fighter-details/33454ad90754cb49
Masakatsu,Okuda,,http://ufcstats.com/fighter-details/02a65a55f25fb4f3
Jorge,Oliveira,,http://ufcstats.com/fighter-details/bec2746f033802c3
Bruno,Oliveira,,http://ufcstats.com/fighter-details/1e85912c9bab7e2b
Saimon,Oliveira,,http://ufcstats.com/fighter-details/72ea1984c52019b5
Felipe,Olivieri,,http://ufcstats.com/fighter-details/948880beac71f028
Andy,Ologun,,http://ufcstats.com/fighter-details/e96d8538d3f9d0ed
Dennis,Olson,,http://ufcstats.com/fighter-details/8e0709784259402d
Gadzhi,Omargadzhiev,,http://ufcstats.com/fighter-details/684d3aee255a3d09
Alan,Omer,,http://ufcstats.com/fighter-details/f2ad06f1007c481a
Daniel,Omielanczuk,,http://ufcstats.com/fighter-details/470fedbc8563ac47
Michihiro,Omigawa,,http://ufcstats.com/fighter-details/9f842be1a5337be6
David,Onama,,http://ufcstats.com/fighter-details/ffe9703408fb5964
Chibwikem,Onyenegecha,,http://ufcstats.com/fighter-details/887e09328cd63df1
Myktybek,Orolbai,,http://ufcstats.com/fighter-details/bf2c8e01b07d3eb1
Sam,Oropeza,,http://ufcstats.com/fighter-details/6b8db407d49c6e4b
Dustin,Ortiz,,http://ufcstats.com/fighter-details/f53c1f4ceeed8c08
Kenji,Osawa,,http://ufcstats.com/fighter-details/8eb239a52fc4ec14
Kurt,Osiander,,http://ufcstats.com/fighter-details/f84dfc5a8d178403
Nick,Osipczak,,http://ufcstats.com/fighter-details/5b407acfe0ef9b76
Nissen,Osterneck,,http://ufcstats.com/fighter-details/d632d156c0549e07
Rachael,Ostovich,,http://ufcstats.com/fighter-details/01784fbc27c68b14
Takafumi,Otsuka,,http://ufcstats.com/fighter-details/6b8f28da9a483049
Quemuel,Ottoni,,http://ufcstats.com/fighter-details/7ce21433c2a53168
Artur,Oumakhanov,,http://ufcstats.com/fighter-details/1ef0eae31904e534
Sidney,Outlaw,,http://ufcstats.com/fighter-details/871ce0b4a01922b6
Valentijn,Overeem,,http://ufcstats.com/fighter-details/20e403a1acfef130
Craig,Oxley,,http://ufcstats.com/fighter-details/4bb9d7a32d02a03e
Shungo,Oyama,,http://ufcstats.com/fighter-details/47b7e4e60813b7b2
Ren,Ozaki,,http://ufcstats.com/fighter-details/8997ee20b6a43d76
Nick,Pace,,http://ufcstats.com/fighter-details/8cb76103cd8a1562
Larissa,Pacheco,,http://ufcstats.com/fighter-details/16b89be2f5c16fba
Angel,Pacheco,,http://ufcstats.com/fighter-details/07797f10b9569cfc
Cyrillo,Padilha,,http://ufcstats.com/fighter-details/856c4d2668a875f9
Gary,Padilla,,http://ufcstats.com/fighter-details/01dd4cdc2446f665
Josh,Paiva,,http://ufcstats.com/fighter-details/1e12c1dbbb1e2dda
Raulian,Paiva,,http://ufcstats.com/fighter-details/82b4e942781b1046
Fredson,Paixao,,http://ufcstats.com/fighter-details/320edfb0332b7073
Jose,Palacios,,http://ufcstats.com/fighter-details/de20ffb3fc2e7629
Sasha,Palatnikov,,http://ufcstats.com/fighter-details/a6c20202c701e5ca
Tulio,Palhares,,http://ufcstats.com/fighter-details/e8c170a64dc920ac
Eduardo,Pamplona,,http://ufcstats.com/fighter-details/f31c0905045fa100
Ruel,Panales,,http://ufcstats.com/fighter-details/2742f028399bf8c7
Kathryn,Paprocki,,http://ufcstats.com/fighter-details/bd381cde8426077a
Joe,Pardo,,http://ufcstats.com/fighter-details/74fefd43f073cd2f
Ido,Pariente,,http://ufcstats.com/fighter-details/7573d25a078b5732
Josh,Parisian,,http://ufcstats.com/fighter-details/b5da8f7d05e85a55
Ryan,Parker,,http://ufcstats.com/fighter-details/6a0b80a24f22e152
Larry,Parker,,http://ufcstats.com/fighter-details/c0231720fe516994
Tyra,Parker,,http://ufcstats.com/fighter-details/64be3dc99eaa42b6
Mick,Parkin,,http://ufcstats.com/fighter-details/0d5cc0170c1a7e71
Onassis,Parungao,,http://ufcstats.com/fighter-details/96d173b7f92aa520
Ramona,Pascual,,http://ufcstats.com/fighter-details/3eb4dc9a7d4ac906
Billy,Pasulatan,,http://ufcstats.com/fighter-details/e5a59983f4603621
Windri,Patilima,,http://ufcstats.com/fighter-details/66d42e9503fa108e
Russell,Patrick,,http://ufcstats.com/fighter-details/eafedba0617ced81
Michael,Patt,,http://ufcstats.com/fighter-details/83d0de122f2f9664
Sam,Patterson,,http://ufcstats.com/fighter-details/8b6e5dc2ba1edbe7
Sergei,Pavlovich,,http://ufcstats.com/fighter-details/f14cf73e51b29254
Pawel,Pawlak,,http://ufcstats.com/fighter-details/9310418684bc896f
Roland,Payne,,http://ufcstats.com/fighter-details/2e04a3b4a2011b97
Andre,Pederneiras,,http://ufcstats.com/fighter-details/bba678d312590087
Matt,Pedro,,http://ufcstats.com/fighter-details/f354c50b8d63d9b3
Tyson,Pedro,,http://ufcstats.com/fighter-details/49e96ff8ab781589
Trevor,Peek,,http://ufcstats.com/fighter-details/0bc697c5936a2d0a
Willie,Peeters,,http://ufcstats.com/fighter-details/e7bfdb5e0112891e
Filip,Pejic,,http://ufcstats.com/fighter-details/38ed5a2299230227
Drew,Pendleton,,http://ufcstats.com/fighter-details/34b634cb2471bdde
Jessica,Penne,,http://ufcstats.com/fighter-details/c742287ed86a09bc
Justin,Pennington,,http://ufcstats.com/fighter-details/0699c4b2a7c3c76f
Jerron,Peoples,,http://ufcstats.com/fighter-details/a2ac473d74eb157c
Godofredo,Pepey,,http://ufcstats.com/fighter-details/fa37628269132d1a
Rolando,Perez,,http://ufcstats.com/fighter-details/4a9e305633f3ef47
Philip,Perez,,http://ufcstats.com/fighter-details/eee8efec7b951d84
Frankie,Perez,,http://ufcstats.com/fighter-details/96c336b463e0662c
Jose,Perez,,http://ufcstats.com/fighter-details/89578ae236ee04e9
Alex,Perez,,http://ufcstats.com/fighter-details/ab2b4ff41d6ebe0f
Hernani,Perpetuo,,http://ufcstats.com/fighter-details/575360be653ad6a6
Viktor,Pesta,,http://ufcstats.com/fighter-details/202b0467521c9d6f
Leiticia,Pestova,,http://ufcstats.com/fighter-details/f3743d8ef5dde970
Tony,Petarra,,http://ufcstats.com/fighter-details/c61f66d8c3fd5f07
Tommy,Petersen,,http://ufcstats.com/fighter-details/7aabd61419f747d1
Vitor,Petrino,,http://ufcstats.com/fighter-details/71171fc96445bf65
Andre,Petroski,,http://ufcstats.com/fighter-details/5f61780fe5e9b6d0
Ivana,Petrovic,,http://ufcstats.com/fighter-details/38c5817ade8a8014
Sergio,Pettis,,http://ufcstats.com/fighter-details/de75d1c45a39e221
Dino,Pezao,,http://ufcstats.com/fighter-details/81b57acd6975ac06
Nam,Phan,,http://ufcstats.com/fighter-details/80dbeb1dd5b53e64
Constantinos,Philippou,,http://ufcstats.com/fighter-details/05560764359161e4
Wayne,Phillips,,http://ufcstats.com/fighter-details/09a82bd51ff61376
Elizabeth,Phillips,,http://ufcstats.com/fighter-details/dcbf01d605681ad1
Mario,Piazzon,,http://ufcstats.com/fighter-details/44f234a36324e6c8
Nick,Piccininni,,http://ufcstats.com/fighter-details/a5cb1c29461853ca
Adam,Piccolotti,,http://ufcstats.com/fighter-details/fa399f7f6e17f7f5
Mike,Pierce,,http://ufcstats.com/fighter-details/236a37d96d476164
Joao,Pierini,,http://ufcstats.com/fighter-details/9a967e8e43dcef63
Pingyuan,Liu,,http://ufcstats.com/fighter-details/31bbd39c0a075d4e
Luana,Pinheiro,,http://ufcstats.com/fighter-details/a3a542074109b347
Mario,Pinto,,http://ufcstats.com/fighter-details/39d309957c5c210d
Dmitry,Poberezhets,,http://ufcstats.com/fighter-details/9756095cb76b67c3
Jamal,Pogues,,http://ufcstats.com/fighter-details/f41b9f5efc7162d6
Brandon,Polcare,,http://ufcstats.com/fighter-details/543cd2258f4fa339
Grigory,Popov,,http://ufcstats.com/fighter-details/d3fa5c5955397532
Alexander,Poppeck,,http://ufcstats.com/fighter-details/56bf3ed155bd0fcd
Parker,Porter,,http://ufcstats.com/fighter-details/ac40f7e3cbecdda4
Devin,Powell,,http://ufcstats.com/fighter-details/065eb44700e641a4
Marcin,Prachnio,,http://ufcstats.com/fighter-details/6370c1c1e12723d5
Francisco,Prado,,http://ufcstats.com/fighter-details/3920d0cc288f9b0d
Trevor,Prangley,,http://ufcstats.com/fighter-details/f5ff7bcdcfeba3ad
Philip,Preece,,http://ufcstats.com/fighter-details/6597b611f1c32555
Kyle,Prepolec,,http://ufcstats.com/fighter-details/873626e5547b5235
Dorian,Price,,http://ufcstats.com/fighter-details/ee4b670e159f4a33
Shane,Primm,,http://ufcstats.com/fighter-details/5114f1b5ad4cdf72
Brent,Primus,,http://ufcstats.com/fighter-details/46caf130099206cd
Jiri,Prochazka,,http://ufcstats.com/fighter-details/009341ed974bad72
Lara,Procopio,,http://ufcstats.com/fighter-details/e99821959a840bb8
Joe,Proctor,,http://ufcstats.com/fighter-details/a36556bb1565e32d
Cole,Province,,http://ufcstats.com/fighter-details/2a470ad41c22c25a
Daniel,Puder,,http://ufcstats.com/fighter-details/66e0a70352fef46a
Lucie,Pudilova,,http://ufcstats.com/fighter-details/3cf66c62d9069f43
Bubba,Pugh,,http://ufcstats.com/fighter-details/6cf2352cdb3de59d
Hugh,Pulley,,http://ufcstats.com/fighter-details/308279bd246c211f
Andrey,Pulyaev,,http://ufcstats.com/fighter-details/22e07d3da1aa3475
CM,Punk,,http://ufcstats.com/fighter-details/a8c9d16fe2a14d72
Pat,Pytlik,,http://ufcstats.com/fighter-details/4fd140eea593526e
Bao,Quach,,http://ufcstats.com/fighter-details/d365ee924f5cc3fc
Gary,Quan,,http://ufcstats.com/fighter-details/f7b4cbe93f3bac06
Billy,Quarantillo,,http://ufcstats.com/fighter-details/aa171d55d4b5208f
Ryan,Quinn,,http://ufcstats.com/fighter-details/cc23ed51619421a3
Jordan,Radev,,http://ufcstats.com/fighter-details/45bc8f98d62bd096
Gilbert,Rael,,http://ufcstats.com/fighter-details/6cc25d19a891f435
Josh,Rafferty,,http://ufcstats.com/fighter-details/ff2c606c8bc365e3
Amir,Rahnavardi,,http://ufcstats.com/fighter-details/bc7f7f0ba3db74d2
Sora,Rakhmonova,,http://ufcstats.com/fighter-details/63ff619c52ff7976
Zygimantas,Ramaska,,http://ufcstats.com/fighter-details/641ca2c2ed91b93c
Thomas,Ramirez,,http://ufcstats.com/fighter-details/ea398c802d9998ee
Steve,Ramirez,,http://ufcstats.com/fighter-details/4311e9d23604205c
Amador,Ramirez,,http://ufcstats.com/fighter-details/ac31f869959860bc
Mitch,Ramirez,,http://ufcstats.com/fighter-details/e99eb0ef25885de5
Ian,Rammel,,http://ufcstats.com/fighter-details/abc8e1423cf5b74e
Ricardo,Ramos,,http://ufcstats.com/fighter-details/1ae8f3c723aacff4
Dorian,Ramos,,http://ufcstats.com/fighter-details/fa4dcb2c8de482ee
Vernon,Ramos Ho,,http://ufcstats.com/fighter-details/30b577b112bef42d
Raou,Raou,,http://ufcstats.com/fighter-details/ed069a95aaaf4f56
Mitch,Raposo,,http://ufcstats.com/fighter-details/0be6776db31d98ec
Hussain,Rasouli,,http://ufcstats.com/fighter-details/9d61d8cb1c354867
David,Rasouri,,http://ufcstats.com/fighter-details/31e1ea6fe6b682f8
Gideon,Ray,,http://ufcstats.com/fighter-details/ea3ef6206c7907d5
Joe,Ray,,http://ufcstats.com/fighter-details/d92e6e17f637fe4d
Keenan,Raymond,,http://ufcstats.com/fighter-details/bdd16cd6b29cb499
Iony,Razafiarison,,http://ufcstats.com/fighter-details/a303588c33d8c5ae
Abdul,Razak Alhassan,,http://ufcstats.com/fighter-details/eae431e70064e046
Mateusz,Rebecki,,http://ufcstats.com/fighter-details/849c5d9979df5357
Dennis,Reed,,http://ufcstats.com/fighter-details/4a35913bd9aa4161
Elise,Reed,,http://ufcstats.com/fighter-details/ac7c765882f2c68c
Stephen,Regman,,http://ufcstats.com/fighter-details/24d98df7556ac8af
Jason,Reinhardt,,http://ufcstats.com/fighter-details/02500fb9fd79a974
Wilson,Reis,,http://ufcstats.com/fighter-details/5aedf14771ca82d2
Goran,Reljic,,http://ufcstats.com/fighter-details/132f860d02953f4c
Paulo,Renato Junior,,http://ufcstats.com/fighter-details/01dfb60661153735
Herman,Renting,,http://ufcstats.com/fighter-details/f57cf3d54a641385
Marco Polo,Reyes,,http://ufcstats.com/fighter-details/edd02825c29028fe
